image_id,image_path,ground_truth,predicted,sim_0,sim_1,sim_2,sim_3,p_0,p_1,p_2,p_3,stderr,returncode
40010099.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40010099.png,1,2,30.873416900634766,30.45060920715332,31.065685272216797,29.471317291259766,0.32120463252067566,0.2104547619819641,0.3892986476421356,0.07904195785522461,,0
40010105.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40010105.png,1,2,30.4962215423584,30.060741424560547,30.578052520751953,29.016948699951172,0.3378344774246216,0.21856334805488586,0.36664238572120667,0.07695979624986649,,0
40010107.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40010107.png,1,2,30.38422203063965,29.87419319152832,30.593997955322266,29.17550277709961,0.31923794746398926,0.1916954517364502,0.39374861121177673,0.09531789273023605,,0
40010106.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40010106.png,1,2,30.955347061157227,30.247241973876953,31.2557373046875,29.65637969970703,0.3209473490715027,0.15809118747711182,0.4334026873111725,0.08755872398614883,,0
40010110.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40010110.png,1,2,30.32892417907715,29.883390426635742,30.592710494995117,29.19680404663086,0.3063086271286011,0.19618524610996246,0.3987678587436676,0.09873830527067184,,0
40010114.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40010114.png,1,2,30.065107345581055,29.449283599853516,30.274295806884766,28.69426918029785,0.33038556575775146,0.1784728616476059,0.4072587490081787,0.08388292044401169,,0
40010120.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40010120.png,1,2,30.69455337524414,30.09805679321289,30.953041076660156,29.236146926879883,0.3248530924320221,0.17890885472297668,0.4206750988960266,0.0755629912018776,,0
40010123.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40010123.png,1,2,30.275943756103516,29.803123474121094,30.325191497802734,28.731224060058594,0.3463689982891083,0.21587173640727997,0.36385390162467957,0.0739053338766098,,0
40010135.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40010135.png,1,2,31.15273666381836,30.588180541992188,31.26156234741211,29.588233947753906,0.34568914771080017,0.19656315445899963,0.38543233275413513,0.07231540977954865,,0
40020002.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40020002.png,1,2,30.591238021850586,30.22571563720703,30.59310531616211,29.15831756591797,0.3407951593399048,0.2364552915096283,0.341432124376297,0.0813174918293953,,0
40020003.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40020003.png,1,2,31.11360740661621,30.485960006713867,31.299468994140625,29.423465728759766,0.3421616852283478,0.1826617270708084,0.4120500981807709,0.0631265640258789,,0
40020019.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40020019.png,1,2,30.99345588684082,30.508787155151367,31.04613494873047,29.467487335205078,0.34633198380470276,0.2133062779903412,0.3650655448436737,0.07529617100954056,,0
40020021.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40020021.png,1,2,31.301259994506836,30.70796775817871,31.41706657409668,29.66250991821289,0.34849196672439575,0.1925436556339264,0.39127933979034424,0.06768503785133362,,0
40020022.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40020022.png,1,2,31.33905029296875,30.749801635742188,31.500083923339844,29.657962799072266,0.3429778814315796,0.19026491045951843,0.40290454030036926,0.06385268270969391,,0
40020026.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40020026.png,1,0,31.10443878173828,30.729490280151367,31.022438049316406,29.586225509643555,0.35364440083503723,0.24306853115558624,0.32580241560935974,0.07748456299304962,,0
40020034.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40020034.png,1,2,30.865882873535156,30.42800521850586,30.9293212890625,29.284631729125977,0.3428630828857422,0.22128546237945557,0.36531850695610046,0.07053295522928238,,0
40020044.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40020044.png,1,2,31.237831115722656,30.686918258666992,31.389921188354492,29.52669334411621,0.3423076570034027,0.19731414318084717,0.3985368609428406,0.06184135004878044,,0
40020045.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40020045.png,1,0,30.648698806762695,30.274248123168945,30.609661102294922,28.969005584716797,0.352632611989975,0.24249377846717834,0.3391318917274475,0.06574170291423798,,0
40020046.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40020046.png,1,2,30.794261932373047,30.303800582885742,30.819732666015625,29.09356689453125,0.354522168636322,0.21708944439888,0.3636680841445923,0.06472036242485046,,0
40020049.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40020049.png,1,2,30.816661834716797,30.37500762939453,30.833261489868164,29.151460647583008,0.3510172665119171,0.22569425404071808,0.3568926751613617,0.0663958266377449,,0
40020050.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40020050.png,0,2,30.68285369873047,30.258190155029297,30.70104217529297,29.08412742614746,0.3478867709636688,0.22751440107822418,0.35427218675613403,0.07032664865255356,,0
40020058.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40020058.png,1,2,30.616701126098633,30.05613899230957,30.660173416137695,29.083967208862305,0.35319918394088745,0.20163719356060028,0.36889219284057617,0.0762714147567749,,0
40020077.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40020077.png,0,2,30.46702766418457,30.1027774810791,30.508220672607422,28.777021408081055,0.3423146605491638,0.23781192302703857,0.3567100763320923,0.06316333264112473,,0
40020078.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40020078.png,0,0,30.293010711669922,30.088741302490234,30.18062400817871,28.587413787841797,0.3459482789039612,0.2820318043231964,0.3091735243797302,0.06284631788730621,,0
40020083.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40020083.png,0,0,30.491098403930664,30.05316925048828,30.48917007446289,28.795412063598633,0.3537420928478241,0.22829505801200867,0.35306063294410706,0.06490221619606018,,0
40020073.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40020073.png,0,2,31.13448715209961,30.462451934814453,31.285350799560547,29.29350471496582,0.3530864119529724,0.18031002581119537,0.41058236360549927,0.05602121725678444,,0
40020097.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40020097.png,0,0,30.447059631347656,30.214139938354492,30.267623901367188,28.970855712890625,0.3500833809375763,0.2773420512676239,0.2925792336463928,0.07999525964260101,,0
40020086.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40020086.png,0,2,30.98638916015625,30.49488067626953,31.06555938720703,29.266353607177734,0.3480498790740967,0.21290314197540283,0.3767251968383789,0.062321737408638,,0
40020103.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40020103.png,0,0,30.603622436523438,30.286317825317383,30.391773223876953,29.001096725463867,0.3651523292064667,0.26587069034576416,0.2954398989677429,0.07353701442480087,,0
40020105.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40020105.png,0,0,29.928918838500977,29.795377731323242,29.763662338256836,28.367212295532227,0.34101229906082153,0.29838287830352783,0.2890680432319641,0.07153680175542831,,0
40020110.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40020110.png,0,0,30.138063430786133,29.93115234375,29.98332405090332,28.623998641967773,0.3460513949394226,0.2813715934753418,0.29644089937210083,0.07613609731197357,,0
40020122.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40020122.png,1,2,31.318668365478516,30.72637367248535,31.4554443359375,29.50342559814453,0.34935393929481506,0.19321255385875702,0.4005591869354248,0.05687425285577774,,0
40020141.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40020141.png,1,0,30.544191360473633,30.23052215576172,30.519046783447266,28.774404525756836,0.34766900539398193,0.25406286120414734,0.3390360176563263,0.05923213064670563,,0
40020148.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40020148.png,1,2,31.373023986816406,30.980533599853516,31.58740997314453,29.724544525146484,0.3218729794025421,0.21738426387310028,0.3988330662250519,0.0619097463786602,,0
40020150.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40020150.png,1,2,30.797082901000977,30.437973022460938,30.86355972290039,28.848155975341797,0.34370630979537964,0.24000929296016693,0.3673313558101654,0.048952993005514145,,0
40020119.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40020119.png,1,2,31.002056121826172,30.395572662353516,31.15125846862793,29.186132431030273,0.34857046604156494,0.1900632679462433,0.4046581983566284,0.05670807883143425,,0
40020144.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40020144.png,1,2,30.609107971191406,30.210224151611328,30.775856018066406,28.95659828186035,0.3285050094127655,0.22044941782951355,0.38811439275741577,0.06293121725320816,,0
40020153.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40020153.png,1,2,31.142553329467773,30.599674224853516,31.25516128540039,29.41092872619629,0.3475525677204132,0.20195338129997253,0.3889784514904022,0.06151563674211502,,0
40020061.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40020061.png,1,0,30.7955265045166,30.441123962402344,30.776628494262695,29.353641510009766,0.3425416052341461,0.24032461643218994,0.33612900972366333,0.08100477606058121,,0
40020167.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40020167.png,0,2,30.384830474853516,30.024639129638672,30.466535568237305,28.697412490844727,0.33696410059928894,0.2350468933582306,0.36565178632736206,0.062337204813957214,,0
40020168.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40020168.png,1,2,30.18297004699707,29.817703247070312,30.343891143798828,28.51313018798828,0.32713085412979126,0.22703255712985992,0.384245365858078,0.06159128621220589,,0
40020174.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40020174.png,0,2,30.74834632873535,30.161357879638672,30.901504516601562,28.78481674194336,0.34942179918289185,0.19427824020385742,0.4072543978691101,0.049045588821172714,,0
40020170.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40020170.png,1,2,30.577165603637695,30.176315307617188,30.660856246948242,28.81690788269043,0.3414084017276764,0.22865839302539825,0.3712107837200165,0.05872242525219917,,0
40020182.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40020182.png,1,2,30.95180892944336,30.506345748901367,31.141387939453125,29.282033920288086,0.32921186089515686,0.21086925268173218,0.3979317545890808,0.06198710948228836,,0
40020156.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40020156.png,1,2,30.360368728637695,29.86539077758789,30.55852699279785,28.697484970092773,0.33130893111228943,0.2019607275724411,0.4039170444011688,0.06281334161758423,,0
40020164.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40020164.png,1,2,31.11981773376465,30.515295028686523,31.38167953491211,29.305744171142578,0.33237266540527344,0.1815868765115738,0.431867390871048,0.05417303740978241,,0
40020177.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40020177.png,0,2,30.332597732543945,29.899459838867188,30.388444900512695,28.562604904174805,0.34767594933509827,0.2254577875137329,0.3676450848579407,0.05922111123800278,,0
40020202.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40020202.png,0,2,30.867259979248047,30.47744369506836,31.038738250732422,29.222070693969727,0.32709500193595886,0.2215026319026947,0.38828086853027344,0.063121497631073,,0
40020194.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40020194.png,0,2,30.60826301574707,30.17369270324707,30.731380462646484,28.889209747314453,0.33808958530426025,0.21892748773097992,0.38238516449928284,0.0605977438390255,,0
40020203.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40020203.png,0,2,31.51821517944336,30.941333770751953,31.890535354614258,29.83568572998047,0.31263208389282227,0.1755889356136322,0.45365965366363525,0.05811929330229759,,0
40020210.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40020210.png,0,2,30.88143539428711,30.416255950927734,31.084203720092773,29.221752166748047,0.3286219537258148,0.20638196170330048,0.4024924635887146,0.0625036433339119,,0
40020215.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40020215.png,1,2,30.865447998046875,30.25261116027832,31.066829681396484,29.2021484375,0.33847641944885254,0.18339046835899353,0.4139876365661621,0.06414555758237839,,0
40020216.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40020216.png,0,2,31.01426887512207,30.371042251586914,31.299755096435547,29.30070686340332,0.3293563723564148,0.17310765385627747,0.43817856907844543,0.05935749411582947,,0
40020218.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40020218.png,0,2,30.96272087097168,30.473167419433594,31.093955993652344,29.268281936645508,0.3405022919178009,0.20869384706020355,0.3882528841495514,0.06255103647708893,,0
40030006.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40030006.png,1,2,30.479341506958008,30.288898468017578,30.51354217529297,29.23495101928711,0.31751054525375366,0.2624519467353821,0.32855746150016785,0.09148002415895462,,0
40020160.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40020160.png,1,2,30.374038696289062,29.960832595825195,30.530101776123047,28.56409454345703,0.3339914083480835,0.22094394266605377,0.39040252566337585,0.054662130773067474,,0
40020208.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40020208.png,0,2,30.65835189819336,30.274259567260742,30.7810001373291,28.970163345336914,0.3337327837944031,0.2272948920726776,0.37728047370910645,0.06169186532497406,,0
40020217.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40020217.png,0,2,30.96432113647461,30.379074096679688,31.102783203125,29.132675170898438,0.348964124917984,0.19436192512512207,0.4007874131202698,0.055886514484882355,,0
40020221.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40020221.png,0,2,31.07186508178711,30.52545166015625,31.164146423339844,29.240140914916992,0.35263004899024963,0.20418083667755127,0.3867199718952179,0.05646919831633568,,0
40020158.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40020158.png,1,2,30.365848541259766,29.96877098083496,30.49233627319336,28.576772689819336,0.33622124791145325,0.22603543102741241,0.38155579566955566,0.056187454611063004,,0
40030020.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40030020.png,1,0,30.738662719726562,30.583984375,30.609359741210938,29.415691375732422,0.33313998579978943,0.2853979170322418,0.2927326560020447,0.08872941881418228,,0
40030024.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40030024.png,1,0,31.19113540649414,30.928876876831055,31.097990036010742,29.72941017150879,0.34338194131851196,0.2641679048538208,0.31284192204475403,0.07960828393697739,,0
40030028.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40030028.png,1,0,31.309980392456055,30.932811737060547,31.215530395507812,29.79022216796875,0.35531067848205566,0.2436721920967102,0.323287695646286,0.07772946357727051,,0
40030030.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40030030.png,1,0,31.047893524169922,30.760618209838867,30.944067001342773,29.587871551513672,0.34675049781799316,0.2601687014102936,0.3125545382499695,0.08052626997232437,,0
40030037.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40030037.png,1,0,30.729616165161133,30.517932891845703,30.581727981567383,29.213642120361328,0.345860093832016,0.2798772156238556,0.29831385612487793,0.07594886422157288,,0
40020126.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40020126.png,1,2,31.20998764038086,30.69448471069336,31.384254455566406,29.517799377441406,0.33650892972946167,0.20096319913864136,0.40057119727134705,0.0619567409157753,,0
40030033.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40030033.png,1,0,30.624536514282227,30.455184936523438,30.389392852783203,29.186779022216797,0.34817376732826233,0.2939324975013733,0.2752164900302887,0.08267723023891449,,0
40030002.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40030002.png,1,0,30.274232864379883,29.99528694152832,30.20707893371582,28.827241897583008,0.3416573405265808,0.2584913969039917,0.31946712732315063,0.08038417994976044,,0
40030048.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40030048.png,1,0,30.844444274902344,30.71504020690918,30.67546844482422,29.296472549438477,0.3406195044517517,0.2992747128009796,0.28766316175460815,0.07244257628917694,,0
40030042.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40030042.png,1,0,30.469900131225586,30.322006225585938,30.379899978637695,29.107492446899414,0.32976120710372925,0.2844265103340149,0.3013790249824524,0.08443322777748108,,0
40030050.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40030050.png,1,2,31.13921546936035,30.687490463256836,31.15935707092285,29.64344024658203,0.34710773825645447,0.22094421088695526,0.35416993498802185,0.07777811586856842,,0
40030052.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40030052.png,1,0,30.735515594482422,30.646190643310547,30.542627334594727,29.382566452026367,0.33360031247138977,0.3050936162471771,0.2750781774520874,0.08622796088457108,,0
40030059.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40030059.png,1,2,31.134700775146484,30.67523765563965,31.20036506652832,29.755416870117188,0.33883950114250183,0.21401871740818024,0.36183592677116394,0.08530581742525101,,0
40030069.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40030069.png,1,2,30.968141555786133,30.56236457824707,31.051250457763672,29.618797302246094,0.3319469690322876,0.22122898697853088,0.36071354150772095,0.08611047267913818,,0
40030070.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40030070.png,1,2,30.884572982788086,30.55269432067871,30.889583587646484,29.505157470703125,0.3362109363079071,0.24125635623931885,0.337899774312973,0.08463290333747864,,0
40030072.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40030072.png,1,2,30.568584442138672,30.063522338867188,30.711090087890625,29.171615600585938,0.33289244771003723,0.2008899599313736,0.38387811183929443,0.08233947306871414,,0
40030088.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40030088.png,1,2,31.039127349853516,30.517240524291992,31.1251277923584,29.507028579711914,0.34491226077079773,0.20467086136341095,0.3758877217769623,0.07452922314405441,,0
40030092.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40030092.png,1,2,30.688873291015625,30.16280174255371,30.845966339111328,29.395732879638672,0.32944220304489136,0.19467459619045258,0.3854818046092987,0.09040147066116333,,0
40030100.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40030100.png,1,2,30.555374145507812,30.22081184387207,30.616485595703125,29.14181137084961,0.33091288805007935,0.23681822419166565,0.35176610946655273,0.08050282299518585,,0
40030108.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40030108.png,1,0,30.65978240966797,30.492794036865234,30.57374382019043,29.25834083557129,0.3322248160839081,0.281131774187088,0.30483579635620117,0.08180761337280273,,0
40030111.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40030111.png,1,2,30.842939376831055,30.490123748779297,30.856826782226562,29.268821716308594,0.34201115369796753,0.24033352732658386,0.34679391980171204,0.07086139172315598,,0
40030113.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40030113.png,1,0,31.007272720336914,30.786823272705078,30.89844512939453,29.621845245361328,0.33906808495521545,0.2719862461090088,0.30410507321357727,0.08484053611755371,,0
40030114.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40030114.png,1,0,31.129825592041016,30.83901023864746,31.011459350585938,29.62710952758789,0.3498277962207794,0.26155003905296326,0.3107767403125763,0.07784540951251984,,0
40030116.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40030116.png,1,0,30.880271911621094,30.646451950073242,30.761978149414062,29.41501808166504,0.34352943301200867,0.2719050347805023,0.3052035868167877,0.0793619453907013,,0
40030130.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40030130.png,1,0,30.237627029418945,29.933107376098633,30.01064109802246,28.620094299316406,0.3659254312515259,0.26986178755760193,0.2916176915168762,0.07259505987167358,,0
40030131.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40030131.png,1,0,30.65394401550293,30.30927276611328,30.446699142456055,29.170026779174805,0.3638981580734253,0.257804811000824,0.2957839369773865,0.08251307904720306,,0
40030142.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40030142.png,1,0,30.083965301513672,29.780410766601562,29.95964241027832,28.513479232788086,0.35345324873924255,0.2609155476093292,0.31213268637657166,0.07349850982427597,,0
40030144.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40030144.png,1,0,30.480581283569336,30.11298179626465,30.43798828125,28.64728546142578,0.35579827427864075,0.24635273218154907,0.3409619629383087,0.05688707157969475,,0
40030148.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40030148.png,1,2,30.51664161682129,30.014657974243164,30.539148330688477,28.937652587890625,0.35282403230667114,0.21357452869415283,0.36085498332977295,0.07274647057056427,,0
40030150.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40030150.png,1,2,30.785184860229492,30.276063919067383,30.804079055786133,28.998497009277344,0.3587300181388855,0.2156052440404892,0.36557236313819885,0.06009233370423317,,0
40030160.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40030160.png,1,0,30.826906204223633,30.452430725097656,30.755847930908203,29.335111618041992,0.35161420702934265,0.24178746342658997,0.32749617099761963,0.07910215109586716,,0
40030162.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40030162.png,1,0,30.75844383239746,30.51100730895996,30.69997215270996,29.44182777404785,0.3342195153236389,0.2609585225582123,0.31523749232292175,0.08958446234464645,,0
