image_id,image_path,ground_truth,predicted,sim_0,sim_1,sim_2,sim_3,p_0,p_1,p_2,p_3,stderr,returncode
40010110.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40010110.png,1,2,30.383014678955078,31.082612991333008,31.151288986206055,30.42543601989746,0.16097044944763184,0.324024498462677,0.34705910086631775,0.16794593632221222,,0
40010114.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40010114.png,1,2,29.90677261352539,30.87265396118164,30.988492965698242,30.47549819946289,0.119862861931324,0.3148919939994812,0.3535654544830322,0.2116796225309372,,0
40010120.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40010120.png,1,1,30.302568435668945,31.572776794433594,31.252666473388672,29.85348129272461,0.12843947112560272,0.457449346780777,0.3321397602558136,0.0819714218378067,,0
40010123.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40010123.png,1,1,30.266130447387695,31.047147750854492,30.673429489135742,29.931427001953125,0.1851167529821396,0.4042380750179291,0.27818483114242554,0.1324603408575058,,0
40010135.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40010135.png,1,1,31.363510131835938,32.16566467285156,31.82301139831543,30.785202026367188,0.18606479465961456,0.4149879515171051,0.2945934236049652,0.10435377806425095,,0
40020002.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40020002.png,1,1,30.377912521362305,31.829252243041992,31.027164459228516,30.023101806640625,0.12683524191379547,0.5414380431175232,0.24277640879154205,0.08895033597946167,,0
40020003.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40020003.png,1,1,31.01294708251953,32.62285614013672,31.84766387939453,30.681228637695312,0.11081305891275406,0.5543264150619507,0.2553311586380005,0.07952935248613358,,0
40020019.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40020019.png,1,1,31.279882431030273,32.539756774902344,31.79262351989746,30.554073333740234,0.14972807466983795,0.5277882814407349,0.25002527236938477,0.07245834171772003,,0
40020021.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40020021.png,1,1,31.50225830078125,32.78377151489258,32.0716552734375,30.71500015258789,0.14653350412845612,0.5278263092041016,0.25895413756370544,0.06668605655431747,,0
40020022.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40020022.png,1,1,31.678508758544922,32.9198112487793,32.23798370361328,30.939254760742188,0.14953628182411194,0.5174130797386169,0.2616516351699829,0.07139908522367477,,0
40020026.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40020026.png,1,1,30.59819984436035,31.874683380126953,31.297487258911133,30.245149612426758,0.13700741529464722,0.491036593914032,0.2757025361061096,0.09625345468521118,,0
40020034.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40020034.png,1,1,30.645244598388672,31.887420654296875,31.388626098632812,29.980192184448242,0.14123450219631195,0.48911499977111816,0.2970210909843445,0.07262935489416122,,0
40020044.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40020044.png,1,1,30.986448287963867,32.57183837890625,31.677759170532227,30.628395080566406,0.11659684777259827,0.5691319108009338,0.23276586830615997,0.08150538057088852,,0
40020045.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40020045.png,1,1,30.192506790161133,31.494199752807617,30.696117401123047,29.795042037963867,0.1428118348121643,0.5249068737030029,0.23630858957767487,0.09597264230251312,,0
40020046.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40020046.png,1,1,30.6680908203125,32.07272720336914,31.192121505737305,30.006101608276367,0.13738735020160675,0.5597222447395325,0.23202265799045563,0.07086772471666336,,0
40020049.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40020049.png,1,1,30.494997024536133,31.709030151367188,30.972375869750977,29.93496322631836,0.15267011523246765,0.5140458941459656,0.2460803985595703,0.08720359951257706,,0
40020050.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40020050.png,0,1,30.398473739624023,31.559921264648438,30.845170974731445,29.73461151123047,0.15942469239234924,0.5092908143997192,0.24920327961444855,0.08208122849464417,,0
40020058.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40020058.png,1,1,30.167213439941406,31.992881774902344,31.074094772338867,30.747211456298828,0.0871872752904892,0.541166365146637,0.215926855802536,0.15571950376033783,,0
40020077.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40020077.png,0,1,29.76388931274414,31.11656379699707,30.39202308654785,30.052125930786133,0.12382461875677109,0.47892341017723083,0.23206093907356262,0.16519106924533844,,0
40020078.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40020078.png,0,1,29.775588989257812,30.49435043334961,30.06136703491211,30.01413345336914,0.17692579329013824,0.3630323112010956,0.2354523241519928,0.22458961606025696,,0
40020083.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40020083.png,0,1,29.79667854309082,30.984956741333008,30.316865921020508,29.072248458862305,0.1550779491662979,0.5088768601417542,0.2608942985534668,0.07515086978673935,,0
40020073.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40020073.png,0,1,31.335872650146484,32.526832580566406,31.778276443481445,31.423601150512695,0.14412599802017212,0.4742088317871094,0.2243240475654602,0.1573411524295807,,0
40020097.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40020097.png,0,1,30.397132873535156,31.03843879699707,30.16883659362793,29.61125946044922,0.24093084037303925,0.4575178027153015,0.1917540431022644,0.10979736596345901,,0
40020086.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40020086.png,0,1,29.84028434753418,31.02581787109375,30.473590850830078,29.103025436401367,0.15072305500507355,0.4932309687137604,0.283936470746994,0.07210945338010788,,0
40020103.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40020103.png,0,1,30.061382293701172,30.563207626342773,30.07683753967285,29.926389694213867,0.22021430730819702,0.3637353181838989,0.2236441969871521,0.19240616261959076,,0
40020105.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40020105.png,0,1,29.545215606689453,30.63128662109375,29.620214462280273,29.858863830566406,0.1560329645872116,0.4622649848461151,0.1681852638721466,0.21351678669452667,,0
40020110.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40020110.png,0,1,29.54033660888672,30.560312271118164,29.911964416503906,29.71332359313965,0.15595585107803345,0.4324854016304016,0.2261504977941513,0.18540820479393005,,0
40020122.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40020122.png,1,1,30.758983612060547,31.759571075439453,31.65398597717285,30.50748634338379,0.14399147033691406,0.3916393518447876,0.35239624977111816,0.111972875893116,,0
40020141.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40020141.png,1,1,30.10394287109375,31.397775650024414,30.761571884155273,30.130535125732422,0.13151150941848755,0.47958794236183167,0.2538449168205261,0.13505561649799347,,0
40020148.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40020148.png,1,1,30.58810806274414,32.10397720336914,32.04853439331055,30.84176254272461,0.08968690782785416,0.4083783030509949,0.38635286688804626,0.11558188498020172,,0
40020150.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40020150.png,1,2,30.044322967529297,30.894779205322266,31.156719207763672,30.168315887451172,0.13307851552963257,0.31149885058403015,0.4047767221927643,0.1506459265947342,,0
40020119.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40020119.png,1,1,30.743736267089844,31.710609436035156,31.39198112487793,30.68507957458496,0.1542038768529892,0.4055113196372986,0.29486584663391113,0.1454189568758011,,0
40020144.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40020144.png,1,2,29.785594940185547,31.064743041992188,31.097034454345703,30.11084747314453,0.10320480912923813,0.3708744943141937,0.3830459713935852,0.14287470281124115,,0
40020153.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40020153.png,1,2,30.199613571166992,31.342666625976562,31.40707015991211,30.388282775878906,0.11508888006210327,0.360956609249115,0.3849684000015259,0.13898609578609467,,0
40020061.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40020061.png,1,1,30.270397186279297,31.385028839111328,30.711376190185547,29.845317840576172,0.1598365753889084,0.48725301027297974,0.24842247366905212,0.10448803007602692,,0
40020167.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40020167.png,0,1,29.374746322631836,30.561424255371094,30.36745262145996,28.950923919677734,0.13107453286647797,0.4294236898422241,0.35370826721191406,0.08579353243112564,,0
40020168.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40020168.png,1,1,29.288179397583008,30.358564376831055,30.274307250976562,28.63523292541504,0.14049194753170013,0.4097450375556946,0.3766355514526367,0.07312744110822678,,0
40020174.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40020174.png,0,1,30.321073532104492,31.543344497680664,31.0244140625,29.790878295898438,0.1427782028913498,0.48471614718437195,0.28848209977149963,0.08402355760335922,,0
40020170.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40020170.png,1,1,29.751968383789062,31.061559677124023,30.596738815307617,29.462682723999023,0.12851983308792114,0.4761221706867218,0.2991226315498352,0.09623542428016663,,0
40020182.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40020182.png,1,1,29.8768367767334,31.134540557861328,30.885818481445312,29.303401947021484,0.127816304564476,0.4495728313922882,0.35057541728019714,0.07203551381826401,,0
40020156.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40020156.png,1,1,29.701513290405273,30.8314151763916,30.692466735839844,29.403846740722656,0.13277208805084229,0.41097643971443176,0.3576616942882538,0.09858977794647217,,0
40020164.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40020164.png,1,1,30.369272232055664,31.626192092895508,31.41425895690918,29.687589645385742,0.1271665096282959,0.44693681597709656,0.3615802824497223,0.06431640684604645,,0
40020177.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40020177.png,0,1,30.228572845458984,30.87964630126953,30.548629760742188,29.653934478759766,0.20585820078849792,0.3947533071041107,0.28350916504859924,0.11587931215763092,,0
40020202.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40020202.png,0,1,30.076080322265625,31.16421127319336,31.059223175048828,29.928213119506836,0.1332603394985199,0.3956126272678375,0.3561839759349823,0.11494310945272446,,0
40020194.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40020194.png,0,1,29.773897171020508,31.010372161865234,30.696361541748047,29.455339431762695,0.1301044374704361,0.44800859689712524,0.3272753357887268,0.09461155533790588,,0
40020203.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40020203.png,0,1,30.599153518676758,32.033084869384766,31.949979782104492,30.388992309570312,0.10135586559772491,0.4252040386199951,0.3912958800792694,0.08214422315359116,,0
40020210.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40020210.png,0,1,30.088436126708984,31.28253746032715,31.18691062927246,29.977739334106445,0.12201985716819763,0.402737557888031,0.3660091459751129,0.10923342406749725,,0
40020215.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40020215.png,1,1,30.326515197753906,31.3882999420166,31.357723236083984,29.962482452392578,0.13530249893665314,0.3912307918071747,0.3794492781162262,0.09401743113994598,,0
40020216.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40020216.png,0,1,30.268775939941406,31.537425994873047,31.416839599609375,29.984670639038086,0.11819186806678772,0.4202960431575775,0.3725506365299225,0.08896152675151825,,0
40020218.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40020218.png,0,1,30.45554542541504,31.88869857788086,31.455677032470703,30.48660659790039,0.11183074861764908,0.46878287196159363,0.3040274977684021,0.1153588593006134,,0
40030006.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40030006.png,1,1,30.699068069458008,31.414043426513672,30.998933792114258,29.953176498413086,0.20541788637638092,0.41990214586257935,0.27724793553352356,0.09743201732635498,,0
40020160.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40020160.png,1,1,29.52544403076172,30.40427017211914,30.38827133178711,29.00611114501953,0.15691590309143066,0.37786468863487244,0.3718673884868622,0.09335198253393173,,0
40020208.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40020208.png,0,1,30.078968048095703,30.89508628845215,30.826866149902344,29.55869483947754,0.16754300892353058,0.3789325952529907,0.3539438247680664,0.0995805487036705,,0
40020217.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40020217.png,0,1,29.96980857849121,31.409055709838867,31.160072326660156,29.907978057861328,0.10587041079998016,0.4465104937553406,0.34809643030166626,0.0995226576924324,,0
40020221.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40020221.png,0,1,30.295238494873047,31.64574432373047,31.20902442932129,29.8549747467041,0.12504704296588898,0.48260369896888733,0.31183555722236633,0.0805136114358902,,0
40020158.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40020158.png,1,1,29.713603973388672,30.694580078125,30.608489990234375,29.275278091430664,0.147945836186409,0.3945801258087158,0.36203184723854065,0.09544214606285095,,0
40030020.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40030020.png,1,1,31.068309783935547,32.19279479980469,31.034791946411133,30.255651473999023,0.1821710616350174,0.5608375072479248,0.17616629600524902,0.08082512021064758,,0
40030024.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40030024.png,1,1,31.303491592407227,32.20515823364258,31.620317459106445,30.978225708007812,0.17989481985569,0.44320788979530334,0.24695304036140442,0.1299443542957306,,0
40030028.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40030028.png,1,1,30.815166473388672,31.933216094970703,31.461891174316406,30.80230140686035,0.1437736600637436,0.43978673219680786,0.27450376749038696,0.14193585515022278,,0
40030030.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40030030.png,1,1,29.7159423828125,31.199926376342773,30.73952865600586,29.47355842590332,0.11137848347425461,0.49123281240463257,0.3099839389324188,0.08740480244159698,,0
40030037.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40030037.png,1,1,30.128353118896484,31.034893035888672,30.691343307495117,29.99833869934082,0.16367310285568237,0.40521228313446045,0.28739607334136963,0.14371854066848755,,0
40020126.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40020126.png,1,1,30.373960494995117,31.589435577392578,31.4730224609375,30.200504302978516,0.12174337357282639,0.4105059504508972,0.3653944432735443,0.10235623270273209,,0
40030033.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40030033.png,1,1,30.000431060791016,31.189992904663086,30.405574798583984,29.731464385986328,0.1526874154806137,0.501676082611084,0.22895754873752594,0.11667896062135696,,0
40030002.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40030002.png,1,1,30.549102783203125,31.29506492614746,30.69123649597168,29.844289779663086,0.2102871984243393,0.4433840811252594,0.2424045354127884,0.10392414778470993,,0
40030048.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40030048.png,1,1,31.066041946411133,32.160400390625,30.943798065185547,30.598691940307617,0.18185590207576752,0.5432519316673279,0.16093021631240845,0.11396195739507675,,0
40030042.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40030042.png,1,1,30.46051025390625,31.597705841064453,30.59305191040039,30.02229881286621,0.16935007274150848,0.5280355215072632,0.19335147738456726,0.1092628687620163,,0
40030050.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40030050.png,1,1,31.29193878173828,32.60615158081055,31.63680648803711,31.294116973876953,0.1401383876800537,0.5215698480606079,0.19784781336784363,0.14044396579265594,,0
40030052.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40030052.png,1,1,30.861230850219727,31.951417922973633,30.765640258789062,30.37201499938965,0.18192490935325623,0.5411957502365112,0.1653399020433426,0.11153942346572876,,0
40030059.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40030059.png,1,1,31.660062789916992,32.92223358154297,31.944379806518555,31.16072654724121,0.15458647906780243,0.5461668968200684,0.20542290806770325,0.09382370859384537,,0
40030069.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40030069.png,1,1,31.56798553466797,32.442134857177734,31.78789520263672,30.8313045501709,0.1952553242444992,0.46799489855766296,0.24328112602233887,0.09346874058246613,,0
40030070.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40030070.png,1,1,31.163007736206055,31.970125198364258,31.288293838500977,30.172420501708984,0.21069180965423584,0.4722525477409363,0.23881341516971588,0.07824219763278961,,0
40030072.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40030072.png,1,1,31.270265579223633,32.306427001953125,31.59007453918457,30.399394989013672,0.17813152074813843,0.5020418763160706,0.245263010263443,0.07456353306770325,,0
40030088.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40030088.png,1,1,31.557125091552734,32.148624420166016,31.925779342651367,31.144996643066406,0.20347028970718384,0.36760881543159485,0.29417482018470764,0.1347460150718689,,0
40030092.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40030092.png,1,1,31.697612762451172,32.23020935058594,32.19289779663086,31.18203353881836,0.20236892998218536,0.3447050154209137,0.33208051323890686,0.12084554135799408,,0
40030100.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40030100.png,1,1,30.551546096801758,31.600391387939453,31.2257137298584,30.14923858642578,0.15418948233127594,0.4401112198829651,0.3025812804698944,0.10311807692050934,,0
40030108.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40030108.png,1,1,30.37089729309082,31.231292724609375,30.68769645690918,29.73750877380371,0.18983931839466095,0.4487982392311096,0.2605975270271301,0.10076484084129333,,0
40030111.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40030111.png,1,1,30.74575424194336,31.504667282104492,31.286537170410156,30.26496696472168,0.18276186287403107,0.39037081599235535,0.3138662874698639,0.11300100386142731,,0
40030113.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40030113.png,1,1,31.153974533081055,31.67959976196289,31.228416442871094,30.661779403686523,0.22830623388290405,0.38618364930152893,0.245950385928154,0.13955973088741302,,0
40030114.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40030114.png,1,1,31.494098663330078,31.92257308959961,31.581262588500977,31.12715721130371,0.2315436452627182,0.35539960861206055,0.25263163447380066,0.160425066947937,,0
40030116.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40030116.png,1,1,31.214601516723633,31.757509231567383,31.2805233001709,30.374605178833008,0.2369185835123062,0.4077377915382385,0.25306299328804016,0.1022806316614151,,0
40030130.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40030130.png,1,1,30.209102630615234,31.00480079650879,30.309396743774414,29.54646873474121,0.20674076676368713,0.4581349790096283,0.22855108976364136,0.10657316446304321,,0
40030131.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40030131.png,1,1,31.174650192260742,31.681278228759766,31.03322410583496,30.70167350769043,0.24090875685214996,0.39983275532722473,0.20913755893707275,0.15012100338935852,,0
40030142.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40030142.png,1,0,31.373729705810547,30.910831451416016,30.85982894897461,30.734485626220703,0.3629361391067505,0.22845257818698883,0.2170930653810501,0.19151818752288818,,0
40030144.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40030144.png,1,1,30.427494049072266,31.058956146240234,30.718725204467773,30.058988571166992,0.20365773141384125,0.3829494118690491,0.2725090980529785,0.14088378846645355,,0
40030148.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40030148.png,1,1,30.402103424072266,31.327157974243164,31.109708786010742,30.265029907226562,0.1556895524263382,0.39264994859695435,0.3159137964248657,0.13574667274951935,,0
40030150.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40030150.png,1,1,30.869108200073242,31.65290641784668,31.206787109375,30.521610260009766,0.1887534111738205,0.4133272171020508,0.2645738124847412,0.13334549963474274,,0
40030160.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40030160.png,1,1,30.760467529296875,31.723737716674805,31.21002960205078,30.623971939086914,0.16500869393348694,0.43236422538757324,0.2586718499660492,0.1439552754163742,,0
40030162.png,/home/ubuntu/SCB-05-Dataset/5k_HRW_Dataset_combined/images/val/40030162.png,1,1,30.84242057800293,31.567964553833008,31.188112258911133,30.349857330322266,0.1964683085680008,0.40587493777275085,0.27760323882102966,0.12005353718996048,,0
