clip_id,raw_answer,predicted,ground_truth
5100451027.avi,listening,2,3
8264120240.avi,listening,2,0
5000951027.avi,listening,2,1
5100402015.avi,listening,2,2
9403280246.avi,listening,2,3
9289010114.avi,listening,2,1
5100351042.avi,listening,2,1
5000671038.avi,listening,2,2
88265401660.mp4,listening,2,3
907001310.mp4,listening,2,3
5100452023.avi,listening,2,2
8264120127.avi,listening,2,1
8264120263.avi,listening,2,1
5100471012.avi,listening,2,2
5100091012.avi,listening,2,2
5000442015.avi,listening,2,2
5100381037.avi,listening,2,2
5100091025.avi,listening,2,2
5100092040.avi,listening,2,3
5000952015.avi,listening,2,3
5100351004.avi,listening,2,2
5100471045.avi,listening,2,2
5100382011.avi,listening,2,3
8264120136.avi,watching,2,2
9403280241.avi,listening,2,3
5100471069.avi,listening,2,3
5000672019.avi,listening,2,3
5000952038.avi,listening,2,3
5100351010.avi,listening,2,2
5000951024.avi,listening,2,1
5100472001.avi,listening,2,1
5000952062.avi,listening,2,1
5100361056.avi,listening,2,2
5000952077.avi,listening,2,2
5100401065.avi,listening,2,1
9403280260.avi,listening,2,3
5100471080.avi,listening,2,2
5100342008.avi,listening,2,2
5100381054.avi,listening,2,2
9289010210.avi,listening,2,3
5100462045.avi,listening,2,2
9289010276.avi,listening,2,1
9877360234.avi,listening,2,3
5100401062.avi,listening,2,3
5000672048.avi,listening,2,2
5000671070.avi,listening,2,1
8264120156.avi,listening,2,1
907001950.mp4,listening,2,1
88265402690.mp4,listening,2,3
5100401043.avi,listening,2,1
998826011.avi,listening,2,3
5100461038.avi,listening,2,2
5100092061.avi,listening,2,3
5100421026.avi,listening,2,3
8264120132.avi,listening,2,2
5100341033.avi,listening,2,2
88265401740.mp4,listening,2,3
88265401750.mp4,listening,2,1
5100472005.avi,listening,2,2
88265401190.mp4,listening,2,3
8264120229.avi,listening,2,2
5100342022.avi,listening,2,0
5000671065.avi,listening,2,2
5100471047.avi,listening,2,3
5000951015.avi,listening,2,3
5000441009.avi,listening,2,3
8264120150.avi,listening,2,1
9403280138.avi,listening,2,2
5000952064.avi,listening,2,3
5000441046.avi,listening,2,3
5100402062.avi,listening,2,1
8264120243.avi,listening,2,1
5100341038.avi,listening,2,2
5100341043.avi,listening,2,1
5100472027.avi,listening,2,3
5100381058.avi,listening,2,2
987736017.avi,listening,2,2
5000671061.avi,listening,2,1
5000671010.avi,listening,2,3
5100381008.avi,listening,2,2
9877360147.avi,listening,2,3
5000952054.avi,listening,2,2
5000952034.avi,listening,2,1
88265402660.mp4,listening,2,3
5100401011.avi,listening,2,2
8264120282.avi,listening,2,1
5100462003.avi,listening,2,1
5100451004.avi,listening,2,3
5000672052.avi,listening,2,3
5100472054.avi,listening,2,2
5000671047.avi,listening,2,2
88265401490.mp4,listening,2,3
8264120116.avi,listening,2,1
8264120256.avi,listening,2,1
5100342028.avi,listening,2,1
5100092002.avi,listening,2,3
88265401260.mp4,listening,2,3
9877360256.avi,listening,2,1
9403280245.avi,listening,2,3
5100401016.avi,listening,2,2
5000951019.avi,listening,2,1
5100342023.avi,listening,2,1
5000671022.avi,listening,2,2
5000671063.avi,listening,2,2
5100381021.avi,listening,2,2
5000671069.avi,listening,2,1
5100422034.avi,listening,2,2
5100381023.avi,listening,2,3
5100091028.avi,listening,2,2
5000441059.avi,listening,2,2
5100402023.avi,listening,2,3
5000441048.avi,listening,2,2
5100461031.avi,listening,2,2
9403280145.avi,listening,2,2
5100381034.avi,listening,2,3
5100341074.avi,listening,2,1
5100472058.avi,listening,2,1
5000441064.avi,listening,2,2
5100382014.avi,listening,2,3
9289010266.avi,listening,2,3
5000441008.avi,listening,2,2
9289010262.avi,listening,2,3
8264120265.avi,listening,2,1
5100421054.avi,listening,2,2
5000672075.avi,listening,2,3
5100461033.avi,listening,2,2
5100461004.avi,listening,2,2
5100382062.avi,listening,2,3
5000442009.avi,listening,2,3
9403280217.avi,listening,2,2
5000951023.avi,listening,2,1
5100352022.avi,listening,2,1
8264120117.avi,listening,2,3
5100351001.avi,listening,2,1
5100352054.avi,listening,2,1
9877360133.avi,listening,2,0
5100451017.avi,listening,2,2
987736022.avi,listening,2,2
5000671049.avi,listening,2,1
5000951045.avi,listening,2,2
5100351013.avi,listening,2,1
5100462048.avi,listening,2,2
9289010271.avi,listening,2,2
8264120249.avi,listening,2,1
5100422004.avi,listening,2,3
5100452067.avi,listening,2,3
88265401240.mp4,listening,2,3
5100381055.avi,listening,2,2
5100401066.avi,listening,2,3
5000671002.avi,listening,2,2
5100461005.avi,listening,2,2
5100382070.avi,listening,2,3
5100092011.avi,listening,2,2
928901013.avi,listening,2,3
9877360183.avi,listening,2,3
5100352060.avi,listening,2,2
9877360169.avi,listening,2,1
9877360152.avi,listening,2,3
5100452031.avi,listening,2,3
8264120262.avi,listening,2,1
8264120261.avi,listening,2,1
5100341055.avi,listening,2,3
5100352043.avi,listening,2,1
9877360141.avi,listening,2,3
